id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
57,Pew India Survey Dataset,Creativity,8–10,2,English,"In homework time, choose Gratitude: Reading a moral story at bedtime.",Reading a moral story at bedtime,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. During homework time, practice gratitude. Reading a moral story at bedtime is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show gratitude during homework time?,"By practicing reading a moral story at bedtime and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
58,Pew India Survey Dataset,Sports,10–12,1,English,God cares about bus rides; practice Humility: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During bus rides, practice humility. Planting a tulsi and watering daily is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show humility during bus rides?,"By practicing planting a tulsi and watering daily and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
59,Pew India Survey Dataset,School,8–10,1,Hinglish,"In homework time, choose Hard work: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Tying rakhi to show sibling care ke dauran homework time mein hard work dikhana seekhein. Buzurgon ko pranam karna chahiye.,Write two sentences on how to apply this today.,What is one way to show hard work during homework time?,"By practicing tying rakhi to show sibling care and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
60,Pew India Survey Dataset,Work,8–10,3,Hinglish,Show Mercy when you classroom chores: Lighting a diya in the evening.,Lighting a diya in the evening,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Lighting a diya in the evening ke dauran classroom chores mein mercy dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Start a 7‑day kindness chart at home.,What is one way to show mercy during classroom chores?,"By practicing lighting a diya in the evening and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
61,Pew India Survey Dataset,Sports,8–10,3,Hinglish,Be Honesty in morning assembly: Keeping the temple area clean.,Keeping the temple area clean,Proverbs 3:5,Trust in the Lord with all your heart.,Keeping the temple area clean ke dauran morning assembly mein honesty dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Design a poster about the verse.,What is one way to show honesty during morning assembly?,By practicing keeping the temple area clean and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
62,Pew India Survey Dataset,Technology,10–12,1,Hinglish,Show Self-control when you park clean-ups: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Bringing mithai to celebrate good news ke dauran park clean-ups mein self-control dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Design a poster about the verse.,What is one way to show self-control during park clean-ups?,"By practicing bringing mithai to celebrate good news and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
63,Pew India Survey Dataset,Technology,8–10,1,Hinglish,God cares about morning assembly; practice Peacemaking: Lighting a diya in the evening.,Lighting a diya in the evening,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Lighting a diya in the evening ke dauran morning assembly mein peacemaking dikhana seekhein. Buzurgon ko pranam karna chahiye.,Plant a seed and write a care plan.,What is one way to show peacemaking during morning assembly?,"By practicing lighting a diya in the evening and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
64,Pew India Survey Dataset,Family,8–10,3,English,"In temple/church visits, choose Gratitude: Planting a tulsi and watering daily.",Planting a tulsi and watering daily,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During temple/church visits, practice gratitude. Planting a tulsi and watering daily is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show gratitude during temple/church visits?,"By practicing planting a tulsi and watering daily and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
65,Pew India Survey Dataset,Respect,10–12,1,Hinglish,"In library hour, choose Kindness: Reading a moral story at bedtime.",Reading a moral story at bedtime,Proverbs 22:1,A good name is more desirable than great riches.,Reading a moral story at bedtime ke dauran library hour mein kindness dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show kindness during library hour?,By practicing reading a moral story at bedtime and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
66,Pew India Survey Dataset,Festival,8–10,1,Hinglish,Be Hard work in music practice: Listening to grandparents’ stories.,Listening to grandparents’ stories,Matthew 7:12,Do to others what you would have them do to you.,Listening to grandparents’ stories ke dauran music practice mein hard work dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Design a poster about the verse.,What is one way to show hard work during music practice?,By practicing listening to grandparents’ stories and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
67,Pew India Survey Dataset,Respect,10–12,3,Hinglish,Show Respect when you library hour: Sharing prasad after worship.,Sharing prasad after worship,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Sharing prasad after worship ke dauran library hour mein respect dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Write two sentences on how to apply this today.,What is one way to show respect during library hour?,"By practicing sharing prasad after worship and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
68,Pew India Survey Dataset,Work,8–10,3,English,God cares about rainy season; practice Humility: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 22:1,A good name is more desirable than great riches.,"During rainy season, practice humility. Planting a tulsi and watering daily is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show humility during rainy season?,By practicing planting a tulsi and watering daily and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
69,Pew India Survey Dataset,Nature,6–8,3,English,Be Stewardship in bus rides: Making rangoli at the doorstep.,Making rangoli at the doorstep,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. During bus rides, practice stewardship. Making rangoli at the doorstep is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during bus rides?,"By practicing making rangoli at the doorstep and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
70,Pew India Survey Dataset,Work,10–12,3,Hinglish,"In festival time, choose Gratitude: Listening to grandparents’ stories.",Listening to grandparents’ stories,Matthew 7:12,Do to others what you would have them do to you.,Listening to grandparents’ stories ke dauran festival time mein gratitude dikhana seekhein. Buzurgon ko pranam karna chahiye.,Create a recycling checklist for your class.,What is one way to show gratitude during festival time?,By practicing listening to grandparents’ stories and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
