id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
65,Hinglish,Nature,10–12,3,English,"In festival time, choose Stewardship: Digital kindness in chats.",Digital kindness in chats,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During festival time, practice stewardship. Digital kindness in chats is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show stewardship during festival time?,"By practicing digital kindness in chats and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
66,Hinglish,Health,6–8,1,Hinglish,Show Hard work when you school line: Queueing at shops and buses.,Queueing at shops and buses,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","Queueing at shops and buses ke dauran school line mein hard work dikhana seekhein. Paani bachao, future bachao.",Design a poster about the verse.,What is one way to show hard work during school line?,"By practicing queueing at shops and buses and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
67,Hinglish,Honesty,8–10,1,English,"In music practice, choose Honesty: Handwashing before meals.",Handwashing before meals,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During music practice, practice honesty. Handwashing before meals is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show honesty during music practice?,"By practicing handwashing before meals and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
68,Hinglish,Work,10–12,3,English,"In family meals, choose Hard work: Respect for teachers (Guru).",Respect for teachers (Guru),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During family meals, practice hard work. Respect for teachers (Guru) is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show hard work during family meals?,"By practicing respect for teachers (guru) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
69,Hinglish,Sports,10–12,1,Hinglish,"In classroom chores, choose Mercy: Namaste greeting.",Namaste greeting,Proverbs 22:1,A good name is more desirable than great riches.,Namaste greeting ke dauran classroom chores mein mercy dikhana seekhein. Elders ko respect dikhana chahiye.,Start a 7‑day kindness chart at home.,What is one way to show mercy during classroom chores?,By practicing namaste greeting and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
70,Hinglish,Civics,6–8,2,Hinglish,Be Stewardship in sports practice: Respect for teachers (Guru).,Respect for teachers (Guru),Proverbs 22:1,A good name is more desirable than great riches.,Respect for teachers (Guru) ke dauran sports practice mein stewardship dikhana seekhein. Please aur thank you bolna chahiye.,Make a thank-you card for a helper.,What is one way to show stewardship during sports practice?,By practicing respect for teachers (guru) and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
71,Hinglish,Respect,8–10,1,Hinglish,Show Courage when you bus rides: Public transport manners.,Public transport manners,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Public transport manners ke dauran bus rides mein courage dikhana seekhein. Sab ke saath share karna accha hota hai.,Start a 7‑day kindness chart at home.,What is one way to show courage during bus rides?,"By practicing public transport manners and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
72,Hinglish,Respect,8–10,3,English,Show Humility when you family meals: Queueing at shops and buses.,Queueing at shops and buses,Proverbs 15:1,A gentle answer turns away wrath.,"During family meals, practice humility. Queueing at shops and buses is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show humility during family meals?,By practicing queueing at shops and buses and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
73,Hinglish,Travel,8–10,2,Hinglish,God cares about temple/church visits; practice Peacemaking: Respect for diverse languages.,Respect for diverse languages,Proverbs 3:5,Trust in the Lord with all your heart.,Respect for diverse languages ke dauran temple/church visits mein peacemaking dikhana seekhein. Please aur thank you bolna chahiye.,Make a thank-you card for a helper.,What is one way to show peacemaking during temple/church visits?,By practicing respect for diverse languages and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
74,Hinglish,Honesty,10–12,3,Hinglish,"In rainy season, choose Peacemaking: Tiffin sharing kindly.",Tiffin sharing kindly,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Tiffin sharing kindly ke dauran rainy season mein peacemaking dikhana seekhein. Elders ko respect dikhana chahiye.,Start a 7‑day kindness chart at home.,What is one way to show peacemaking during rainy season?,"By practicing tiffin sharing kindly and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
75,Hinglish,Honesty,6–8,1,Hinglish,Show Kindness when you music practice: Respect for teachers (Guru).,Respect for teachers (Guru),Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","Respect for teachers (Guru) ke dauran music practice mein kindness dikhana seekhein. Helmet peheno, safety first!",Make a thank-you card for a helper.,What is one way to show kindness during music practice?,"By practicing respect for teachers (guru) and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
76,Hinglish,Helping,8–10,3,Hinglish,God cares about festival time; practice Honesty: Digital kindness in chats.,Digital kindness in chats,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Digital kindness in chats ke dauran festival time mein honesty dikhana seekhein. Line mein aage nahi ghusna chahiye.,Create a recycling checklist for your class.,What is one way to show honesty during festival time?,"By practicing digital kindness in chats and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
77,Hinglish,Work,8–10,3,Hinglish,God cares about school line; practice Kindness: Recycling and saving water.,Recycling and saving water,Proverbs 22:1,A good name is more desirable than great riches.,Recycling and saving water ke dauran school line mein kindness dikhana seekhein. Sab ke saath share karna accha hota hai.,Start a 7‑day kindness chart at home.,What is one way to show kindness during school line?,By practicing recycling and saving water and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
78,Hinglish,Family,8–10,3,Hinglish,Be Hard work in music practice: Handwashing before meals.,Handwashing before meals,Proverbs 22:1,A good name is more desirable than great riches.,Handwashing before meals ke dauran music practice mein hard work dikhana seekhein. Elders ko respect dikhana chahiye.,Plant a seed and write a care plan.,What is one way to show hard work during music practice?,By practicing handwashing before meals and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
79,Hinglish,Sports,10–12,3,Hinglish,God cares about market visits; practice Courage: Recycling and saving water.,Recycling and saving water,Proverbs 3:5,Trust in the Lord with all your heart.,Recycling and saving water ke dauran market visits mein courage dikhana seekhein. Line mein aage nahi ghusna chahiye.,Write two sentences on how to apply this today.,What is one way to show courage during market visits?,By practicing recycling and saving water and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
80,Hinglish,Work,8–10,3,Hinglish,"In bus rides, choose Courage: Using inside voices in public places.",Using inside voices in public places,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Using inside voices in public places ke dauran bus rides mein courage dikhana seekhein. Elders ko respect dikhana chahiye.,Create a recycling checklist for your class.,What is one way to show courage during bus rides?,"By practicing using inside voices in public places and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
